,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
134,646203,1241886,Entire home/apt,,Reykjav�kurborg,58,5.0,5,2.0,1.0,111.0,3.0,64.145934,-21.973389,2016-04-24 15:12:58.424810
135,647511,3244332,Entire home/apt,,Reykjav�kurborg,28,5.0,6,2.0,1.0,121.0,8.0,64.140298,-21.916745,2016-04-24 16:14:24.539001
136,650311,3265999,Entire home/apt,,Reykjav�kurborg,151,4.5,5,2.0,1.0,115.0,3.0,64.148031,-21.931204,2016-04-24 16:34:40.785274
137,652619,2111523,Private room,,Reykjav�kurborg,46,4.5,3,1.0,2.0,87.0,3.0,64.145589,-21.934169,2016-04-24 17:32:23.143260
138,653257,2576806,Private room,,Reykjav�kurborg,102,4.5,3,1.0,2.0,110.0,1.0,64.143174,-21.923815,2016-04-24 16:38:53.318462
139,653301,2111523,Private room,,Reykjav�kurborg,19,4.5,4,1.0,2.0,89.0,3.0,64.146761,-21.932304,2016-04-24 15:09:12.911665
140,654610,2111523,Entire home/apt,,Reykjav�kurborg,59,4.5,16,7.0,2.0,786.0,,64.145322,-21.933767,2016-04-24 16:01:56.893611
141,656981,3310102,Entire home/apt,,Reykjav�kurborg,137,5.0,2,1.0,1.0,93.0,2.0,64.150486,-21.949847,2016-04-24 17:24:01.979532
142,659784,2282092,Entire home/apt,,Reykjav�kurborg,101,5.0,2,1.0,1.0,114.0,3.0,64.14447,-21.930628,2016-04-24 15:00:04.535140
143,660916,3277397,Entire home/apt,,Reykjav�kurborg,7,5.0,2,1.0,1.0,93.0,8.0,64.122181,-21.878486,2016-04-24 16:35:11.369688
144,662332,1373461,Entire home/apt,,Reykjav�kurborg,0,,2,1.0,1.0,272.0,3.0,64.143674,-21.922847,2016-04-24 16:10:12.000682
145,662950,1725410,Private room,,Reykjav�kurborg,13,5.0,2,1.0,1.0,65.0,1.0,64.144016,-21.953189,2016-04-24 16:02:50.481396
146,669424,3389619,Entire home/apt,,Reykjav�kurborg,40,5.0,6,4.0,,230.0,2.0,64.144081,-21.927033,2016-04-24 14:51:41.537297
147,678120,1725410,Private room,,Reykjav�kurborg,14,4.5,3,1.0,1.0,57.0,1.0,64.145345,-21.954715,2016-04-24 15:07:29.832509
148,680661,3466012,Entire home/apt,,Reykjav�kurborg,195,5.0,3,1.0,1.0,84.0,1.0,64.141954,-21.932622,2016-04-24 15:02:14.746222
149,684727,1395613,Entire home/apt,,Reykjav�kurborg,4,4.5,5,3.0,1.0,125.0,4.0,64.142772,-21.888629,2016-04-24 16:11:38.366661
150,687719,3509840,Entire home/apt,,Reykjav�kurborg,149,5.0,4,1.0,1.0,100.0,1.0,64.142094,-21.936471,2016-04-24 17:08:36.977918
151,688758,3516765,Private room,,Reykjav�kurborg,1,,8,1.0,1.0,200.0,5.0,64.14773,-21.931392,2016-04-24 16:45:54.900211
152,690168,3525711,Entire home/apt,,Reykjav�kurborg,1,,5,2.0,1.0,115.0,7.0,64.150762,-21.949955,2016-04-24 17:36:10.978513
153,690875,3501332,Entire home/apt,,Reykjav�kurborg,6,5.0,3,2.0,1.0,77.0,7.0,64.143185,-21.918901,2016-04-24 15:49:49.006882
154,696379,3565807,Entire home/apt,,Reykjav�kurborg,13,4.5,2,1.0,1.0,75.0,1.0,64.134395,-21.768474,2016-04-24 15:25:11.942386
155,700307,724780,Private room,,Reykjav�kurborg,3,4.5,3,1.0,,123.0,1.0,64.144644,-21.934569,2016-04-24 15:12:49.803564
156,700309,724780,Private room,,Reykjav�kurborg,1,,3,1.0,,123.0,1.0,64.145135,-21.933787,2016-04-24 15:32:57.550500
157,700383,724780,Private room,,Reykjav�kurborg,11,4.5,1,1.0,,87.0,1.0,64.143657,-21.933578,2016-04-24 17:02:18.974435
158,700393,724780,Private room,,Reykjav�kurborg,5,4.5,1,1.0,,87.0,1.0,64.145116,-21.933809,2016-04-24 14:47:10.829576
159,701058,3595757,Entire home/apt,,Reykjav�kurborg,7,5.0,4,1.0,1.0,208.0,2.0,64.142598,-21.922341,2016-04-24 16:40:11.601951
160,702922,3608822,Entire home/apt,,Reykjav�kurborg,3,5.0,4,2.0,2.0,168.0,5.0,64.151966,-21.946288,2016-04-24 15:06:55.097554
161,709093,3648279,Entire home/apt,,Reykjav�kurborg,12,5.0,4,2.0,1.0,110.0,8.0,64.149715,-21.947196,2016-04-24 17:10:04.661493
162,715852,2017114,Entire home/apt,,Reykjav�kurborg,32,5.0,5,1.0,1.0,202.0,3.0,64.135262,-21.882754,2016-04-24 14:56:21.908565
163,720501,3718949,Entire home/apt,,Reykjav�kurborg,130,4.5,2,1.0,1.0,124.0,4.0,64.143596,-21.925422,2016-04-24 17:21:34.213726
164,722348,3722506,Entire home/apt,,Reykjav�kurborg,156,5.0,6,3.0,1.0,219.0,3.0,64.13958,-21.911478,2016-04-24 16:09:37.726991
165,725302,3749186,Entire home/apt,,Reykjav�kurborg,154,5.0,2,1.0,1.0,81.0,3.0,64.142408,-21.936176,2016-04-24 15:28:57.722186
166,730221,819403,Private room,,Reykjav�kurborg,14,5.0,2,1.0,,139.0,3.0,64.149999,-21.954559,2016-04-24 14:52:47.381036
167,733942,3825145,Entire home/apt,,Reykjav�kurborg,149,5.0,4,2.0,1.0,174.0,2.0,64.144899,-21.924926,2016-04-24 17:45:57.860569
168,735986,2794112,Entire home/apt,,Reykjav�kurborg,4,5.0,3,1.0,1.0,345.0,2.0,64.146235,-21.937381,2016-04-24 15:07:10.931682
169,738899,3863323,Private room,,Reykjav�kurborg,1,,2,1.0,,90.0,2.0,64.147624,-21.883571,2016-04-24 14:56:01.381641
170,738920,3863468,Entire home/apt,,Reykjav�kurborg,142,5.0,2,1.0,1.0,101.0,3.0,64.147977,-21.942678,2016-04-24 14:49:17.590164
171,745527,3909559,Private room,,Reykjav�kurborg,123,4.5,1,1.0,1.0,33.0,1.0,64.14329,-21.853948,2016-04-24 17:48:40.184353
172,749227,2576806,Private room,,Reykjav�kurborg,39,4.5,2,1.0,,50.0,1.0,64.143761,-21.859952,2016-04-24 17:40:06.121140
173,750553,3946039,Entire home/apt,,Reykjav�kurborg,14,5.0,6,3.0,1.0,220.0,4.0,64.139753,-21.930073,2016-04-24 15:36:29.049622
