id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13160475,alojamiento en el  corazon de Gracia,73492053,Diana,Gràcia,la Vila de Gràcia,41.40421284611852,2.158215973662842,Entire home/apt,120,1,8,2016-10-09,1.39,2,3
13553665,Best Location - Big Room- Luminous,8947979,Joao,Gràcia,la Vila de Gràcia,41.40147483146642,2.1569814049506397,Private room,30,2,14,2016-11-02,2.49,3,364
14372826,Super sunny TERRACE in Gracia area!,20442568,Gogochi,Gràcia,la Vila de Gràcia,41.40158556204832,2.155368470071486,Entire home/apt,95,5,1,2016-08-23,0.28,5,10
4247487,Bright 1 bedroom apt @PaseoDeGracia,299462,Enrique,Gràcia,la Vila de Gràcia,41.39929664737319,2.1581873980894417,Entire home/apt,80,3,16,2016-11-07,0.90,58,162
14574231,Double room in Vila de Gràcia,61426230,Mónica,Gràcia,la Vila de Gràcia,41.403960212611,2.1553742711298143,Private room,27,1,5,2016-10-31,1.42,1,168
6016135,Cozy Apartment in Gracia,9233202,Ro,Gràcia,la Vila de Gràcia,41.39923806903188,2.16206001794219,Entire home/apt,60,3,6,2016-04-12,0.31,1,0
1166059,"Central, Spacious & Charming flat",6385874,Laura,Gràcia,la Vila de Gràcia,41.39964684778212,2.154796502639014,Entire home/apt,100,3,24,2016-08-17,0.75,1,160
14352270,Comfortable room Perfect location,61367530,真珍,Gràcia,la Vila de Gràcia,41.40155534526878,2.1520757523155956,Shared room,35,1,0,,,1,345
7850645,Comfy home next to Paseig de Gracia,14325900,Nahum,Gràcia,la Vila de Gràcia,41.398616742900785,2.1551864150539566,Private room,45,2,1,2016-06-01,0.16,1,363
15488556,Habitacion para dos en Gracia,15736085,Stella,Gràcia,la Vila de Gràcia,41.40274592274685,2.1523999875877062,Private room,20,1,3,2016-12-04,3,3,223
6217570,Double room in the heart of Gràcia!,32075132,Ashley,Gràcia,la Vila de Gràcia,41.39847763386035,2.157916396464606,Private room,45,1,3,2016-07-28,0.62,3,285
871899,"Last minute: penthouse, terrace, seaviews, Gracia!",4258344,City View,Gràcia,la Vila de Gràcia,41.40454043673554,2.161659756474588,Entire home/apt,140,4,30,2016-11-21,0.73,5,320
4213515,Cozy Artistic place near Parc Güell,21833853,Graciela Maria,Gràcia,la Vila de Gràcia,41.40759310090225,2.1520469837552403,Entire home/apt,49,1,119,2016-12-07,4.52,1,355
12557387,Appartement lumineux à Gràcia,68065350,Gemma,Gràcia,la Vila de Gràcia,41.39860458031327,2.1554625229225763,Entire home/apt,67,3,17,2016-11-27,3.36,1,327
6081936,Habitación en el corazón de Gracia,31538123,Carlo,Gràcia,la Vila de Gràcia,41.4014595869107,2.1532721708022917,Private room,34,1,1,2015-08-31,0.06,1,0
9816435,Alójate en pleno corazón de Grácia!,50566464,Barbara,Gràcia,la Vila de Gràcia,41.39906626464309,2.157027156599598,Private room,30,1,24,2016-10-22,2.10,1,349
3819933,Habitacion en piso céntrico Gracia,15426341,Vicente,Gràcia,la Vila de Gràcia,41.40347520945121,2.156643476469683,Private room,42,1,28,2016-08-20,1.42,1,356
14272943,Quiet and breezy XIXth century apartment in Gràcia,87028903,Lucy,Gràcia,la Vila de Gràcia,41.40847961257256,2.1549160622219548,Entire home/apt,40,1,0,,,1,25
2815729,3bedroom apart in gracia 8pax wifi,2386526,Iu Bertrand,Gràcia,la Vila de Gràcia,41.39856220747538,2.155502340523363,Entire home/apt,149,4,12,2016-08-24,0.38,13,0
9557814,Single Room in Vila Grácia,42942777,Yasmin,Gràcia,la Vila de Gràcia,41.40305444693028,2.1581160143247837,Private room,22,2,12,2016-10-01,1.04,3,342
7590755,Big double bedroom in Barcelona,39806872,Anna,Gràcia,la Vila de Gràcia,41.404106548560215,2.152818555023291,Private room,150,6,1,2015-09-01,0.06,1,0
379873,Cosy apartment for 2 or 4 in Passeig de Gracia (24,1860990,Gabriella,Gràcia,la Vila de Gràcia,41.39716262659745,2.1582778447925683,Entire home/apt,199,2,5,2012-10-13,0.09,10,65
543656,Gorgeous and cozy apart in Gracia,2557362,Noelia,Gràcia,la Vila de Gràcia,41.406500081327444,2.159264071038655,Entire home/apt,90,3,11,2015-09-19,0.21,1,0
5098382,Charming Double Room in Gracia,5673925,Bob,Gràcia,la Vila de Gràcia,41.400149404053444,2.1609694343709998,Private room,37,2,12,2016-07-31,0.69,1,0
13104961,Modern Apartment for two in good location,71932861,Julius,Gràcia,la Vila de Gràcia,41.406965270777654,2.1528547932233892,Entire home/apt,76,1,18,2016-10-31,2.90,1,17
15420299,Double Bed in Terrace Flat: GrAciA,98818457,Joan At,Gràcia,la Vila de Gràcia,41.39881698778174,2.158112141933084,Private room,25,1,2,2016-11-02,1.07,3,365
1703443,Clean & Cozy Room in Lovely Gracia,1675854,Ella & Eneko,Gràcia,la Vila de Gràcia,41.40097836628479,2.1578867703448044,Private room,28,2,69,2016-10-06,1.93,1,47
10013485,Typical Gracia Apt close Park Guell,3146415,Marco & Nicole,Gràcia,la Vila de Gràcia,41.40525749105506,2.151453583450506,Private room,15,1,42,2016-10-27,3.67,1,349
4257579,"Комната,для семейной пары.",9558525,Alisa & Eugenia,Gràcia,la Vila de Gràcia,41.40611654039236,2.1599078851974816,Private room,42,1,30,2016-10-24,1.45,3,353
1171915,"Cozy loft, in the heart of Gracia",6474972,Alvaro,Gràcia,la Vila de Gràcia,41.39993927118114,2.15627230417079,Entire home/apt,75,2,146,2016-09-29,3.65,1,68
2410650,Huge modern loft in Gracia ,3386461,Andre,Gràcia,la Vila de Gràcia,41.402819857006826,2.1615115774178726,Entire home/apt,85,5,61,2016-10-18,1.90,1,342
6867076,Gracia Loft. Renovated 2015,3039107,Manuel,Gràcia,la Vila de Gràcia,41.39798972739755,2.156945530573032,Entire home/apt,61,3,33,2016-11-24,1.85,21,354
3687246,Private room in heart of Gracia,3890913,Samira Martina,Gràcia,la Vila de Gràcia,41.40295881245705,2.1598238338910156,Private room,20,2,14,2016-10-22,0.53,2,73
11292796,Veranda Charming Terrace Gracia,1448949,Hortense,Gràcia,la Vila de Gràcia,41.39999537465003,2.1532312900973105,Private room,38,3,15,2016-09-25,1.69,3,148
2805243,Single room optional one bed more,14350004,Mercè,Gràcia,la Vila de Gràcia,41.4006210480852,2.1578699670100283,Private room,20,3,71,2016-11-06,2.24,2,329
14205245,nice double y individual in park guell,83247617,Blage,Gràcia,la Vila de Gràcia,41.40488591835966,2.1511345523280516,Private room,30,1,3,2016-09-24,0.67,1,364
1308517,Wonderfull apartment in  Eixample,323105,Amivelaz,Gràcia,la Vila de Gràcia,41.40073788961835,2.164366648942473,Entire home/apt,100,3,12,2016-08-31,0.30,2,160
379945,2 bedroom apartment with terrace in Pg de Gracia,1860990,Gabriella,Gràcia,la Vila de Gràcia,41.397514496389405,2.159484563887249,Entire home/apt,249,3,0,,,10,0
5360628,"HOUSE-PRIVAT POOL & GARDEN,V.Gracia",17630005,Xavi,Gràcia,la Vila de Gràcia,41.40714039240231,2.1559501249238835,Entire home/apt,275,3,11,2016-08-28,0.63,2,118
7849968,Sunny Loft in Gracia,3574272,John,Gràcia,la Vila de Gràcia,41.40276172218843,2.1519015469641047,Entire home/apt,70,3,15,2016-11-01,0.95,1,3
13191106,Ideal to enjoy Barcelona and its environment,73832140,Marta & Haykel,Gràcia,la Vila de Gràcia,41.40207838965755,2.1561353249726087,Private room,39,2,17,2016-11-19,2.63,1,171
5523290,Private room in Barcelona / Gracia,3688453,Sabri & Wally,Gràcia,la Vila de Gràcia,41.40156820011982,2.1636024249006094,Private room,30,2,21,2016-10-03,1.03,1,289
11018551,La ubicación perfecta en BCN!,55943389,Roger,Gràcia,la Vila de Gràcia,41.39880511969472,2.1596635380360873,Private room,30,1,3,2016-03-24,0.31,1,0
11323208,Sunny Room (Barrio de Gracia),498256,Marcos,Gràcia,la Vila de Gràcia,41.40736289325094,2.1584026759794783,Private room,27,1,10,2016-07-01,1.03,4,341
558235,Renting small cozy room in Gracia,2745269,David,Gràcia,la Vila de Gràcia,41.40955927194891,2.1570608676303826,Private room,20,2,21,2016-10-03,0.40,2,365
13568675,Habitación privada en piso compartido,38057164,Anna,Gràcia,la Vila de Gràcia,41.40138957508687,2.1641879480302544,Private room,25,21,1,2016-07-18,0.21,1,16
15157486,"Habitacion en Gràcia, Barcelona mínimo 2 semanas",96162608,Gemma,Gràcia,la Vila de Gràcia,41.40298399571041,2.1536144055661994,Private room,22,14,0,,,1,82
9357521,CHIC APARTMENT GRAN DE GRACIA,8130906,Arina,Gràcia,la Vila de Gràcia,41.398294573960726,2.158075772433602,Entire home/apt,295,3,4,2016-11-01,0.49,32,349
14304821,Lovely room in the very heart of Gràcia,84840054,Stephanie,Gràcia,la Vila de Gràcia,41.40297311691902,2.157290396602272,Private room,48,3,13,2016-11-08,3.48,1,54
14140916,Gracía. Cool bedroom in the middle of Barcelona,26923072,Angel,Gràcia,la Vila de Gràcia,41.402791331969105,2.151616657228418,Private room,39,1,0,,,1,363
13341843,Camas individuales en habitación,9025180,Nico,Gràcia,la Vila de Gràcia,41.40887692944037,2.159463200577709,Shared room,22,1,8,2016-10-26,2.11,18,348
15713521,Best Location - Economic Room,8947979,Joao,Gràcia,la Vila de Gràcia,41.40186891426283,2.154153646556147,Private room,20,1,3,2016-11-12,2.20,3,364
6014159,Gracia Apartment Wifi AC New 2/4,2386526,Iu Bertrand,Gràcia,la Vila de Gràcia,41.398079332604574,2.1567602791216944,Entire home/apt,94,3,28,2016-11-02,1.44,13,24
1229996,Charming ground floor at Gracia !,6709450,Alessandro,Gràcia,la Vila de Gràcia,41.40558384469556,2.161672822106347,Entire home/apt,136,3,92,2016-11-24,2.34,6,306
368844,Apartment for 2 or 4 in Passeig de Gracia (11),1860990,Gabriella,Gràcia,la Vila de Gràcia,41.39671533048414,2.158518439315405,Entire home/apt,190,3,2,2016-10-07,0.04,10,327
12338335,Lovely room in central Gracia!,20096368,Catherine,Gràcia,la Vila de Gràcia,41.40795885618587,2.156485367248934,Private room,20,1,6,2016-10-09,0.76,1,365
7488678,GRACIA DUPLEX SUN,39008303,Gracia,Gràcia,la Vila de Gràcia,41.399748702388855,2.1624462484185574,Entire home/apt,230,1,1,2015-08-04,0.06,1,0
16269334,Pis acollidor a la Plaça del Sol GRACIA,96132369,Gloria,Gràcia,la Vila de Gràcia,41.39987022164316,2.154849390152628,Private room,30,2,0,,,2,175
11159286,HVA C Augusta Garden,58031906,Hva Augusta,Gràcia,la Vila de Gràcia,41.40102088389481,2.1526177932270025,Entire home/apt,87,2,5,2016-11-17,0.37,10,232
11159283,HVA G Augusta Garden,58031906,Hva Augusta,Gràcia,la Vila de Gràcia,41.40038411902588,2.1514342316141586,Entire home/apt,87,2,10,2016-10-17,0.51,10,242
11159279,HVA F Augusta Garden,58031906,Hva Augusta,Gràcia,la Vila de Gràcia,41.40024117645054,2.1517676013494764,Entire home/apt,82,2,7,2016-11-13,0.77,10,248
11159277,HVA Baixos Augusta Garden,58031906,Hva Augusta,Gràcia,la Vila de Gràcia,41.40080875154993,2.151687752227336,Entire home/apt,74,2,2,2016-07-28,0.43,10,227
11159271,HVA Primer Augusta Garden,58031906,Hva Augusta,Gràcia,la Vila de Gràcia,41.40082229558648,2.152296573470667,Entire home/apt,10,2,5,2016-11-08,0.61,10,235
12437203,Luxury apartment in the centre P2,1986299,Clickandflat,Gràcia,la Vila de Gràcia,41.3976473890221,2.15604101531645,Entire home/apt,300,3,9,2016-11-17,1.35,17,237
5129932,"Smart apartm. in Gracia, heart BCN",19584034,Manuela,Gràcia,la Vila de Gràcia,41.40655281476711,2.161257821114602,Entire home/apt,85,31,40,2016-10-03,1.91,1,9
3000013,Lovely reformed and centric duplex ,15189095,Mila,Gràcia,la Vila de Gràcia,41.398352307061344,2.1551801378669313,Entire home/apt,120,3,16,2016-07-25,0.52,1,365
7521965,In the trendy Gracia area No- 9,39415792,Joan,Gràcia,la Vila de Gràcia,41.39972442762306,2.1569838003357034,Entire home/apt,250,1,3,2016-06-22,0.23,3,340
2638769,Trendy and cozy at core of Gracia !,6709450,Alessandro,Gràcia,la Vila de Gràcia,41.402399605542385,2.161549651272676,Entire home/apt,82,3,54,2016-11-27,1.69,6,345
7488858,Ideal apartment in Gracia,3744544,Marta+Paul,Gràcia,la Vila de Gràcia,41.39861553624453,2.159851299363153,Entire home/apt,100,3,0,,,36,130
10076856,Appartement en vila de gracia,51704396,Andrée,Gràcia,la Vila de Gràcia,41.40016374545553,2.1591984307501857,Shared room,23,20,0,,,1,0
9893319,Double room in Gracia,24180257,Marta,Gràcia,la Vila de Gràcia,41.40173314070143,2.1625092007574196,Private room,18,1,15,2016-09-02,1.52,1,0
574080,Comfortable GRACIA 2-1,1310304,Lluís,Gràcia,la Vila de Gràcia,41.399179362535165,2.1596055274283685,Entire home/apt,83,3,2,2016-06-02,0.05,41,344
15023785,Habitación con terraza en el corazón de Gracia,94840839,Sylvaine,Gràcia,la Vila de Gràcia,41.40360140317471,2.1570876387512166,Private room,23,2,6,2016-11-07,2.65,2,348
1938408,Apto cálido Gràcia 40 m2 Equipado.,10028270,Gust,Gràcia,la Vila de Gràcia,41.40455391995782,2.1511855404183367,Entire home/apt,65,7,13,2016-10-09,0.38,1,282
9126320,Comfortable room-center ofBarcelona,19886428,Martyna,Gràcia,la Vila de Gràcia,41.40224807539663,2.158536362364331,Private room,55,3,3,2016-10-09,0.64,8,69
740343,"A HOME in Gracia, a local experience!",3874266,Peret,Gràcia,la Vila de Gràcia,41.405566648732396,2.1553023937983857,Private room,25,1,88,2016-10-24,1.81,1,318
3096803,SUNNY STUDIO WITH  SPA & TERRACE,4369049,Ariadna,Gràcia,la Vila de Gràcia,41.3972936985934,2.1546576305141705,Entire home/apt,80,3,121,2016-11-23,4.33,2,214
8667087,Spacious Apartment in Gracia,5760363,Alberto,Gràcia,la Vila de Gràcia,41.40916946002057,2.1586850288819623,Entire home/apt,100,2,3,2016-06-08,0.23,3,29
11411444,Cute apartment close to Pg.Gràcia a,14368366,Joan,Gràcia,la Vila de Gràcia,41.400743069505566,2.1554452767492696,Entire home/apt,75,3,13,2016-11-25,1.65,9,358
7225237,Cozy apartment in the city center,37765457,Txell,Gràcia,la Vila de Gràcia,41.3997221394858,2.160935714817878,Entire home/apt,85,2,8,2016-05-08,0.48,1,58
343866,COSY 1BD WIFI GRACIA CENTRE VIRREIN,1744516,Silvia,Gràcia,la Vila de Gràcia,41.40544863977827,2.157194930713743,Entire home/apt,79,1,9,2016-05-02,0.20,16,361
343864,3 BD APT IN THE HEART OF GRACIA,1744516,Silvia,Gràcia,la Vila de Gràcia,41.40655847630313,2.157316108363439,Entire home/apt,139,2,3,2015-04-21,0.10,16,282
15024307,"En el centro de Gracia, habitación con terraza",94840839,Sylvaine,Gràcia,la Vila de Gràcia,41.40249288537078,2.1584770600112635,Private room,24,2,5,2016-10-29,1.76,2,352
15480103,Habitacion doble gracia,15736085,Stella,Gràcia,la Vila de Gràcia,41.40497943777847,2.1518141016442573,Private room,20,1,5,2016-12-06,2.73,3,194
15108731,Nice 30 m2 attic with 50 m2 of terrace,95701377,Joan,Gràcia,la Vila de Gràcia,41.401064591497146,2.154605349728728,Entire home/apt,100,1,5,2016-11-20,2.08,1,351
1916297,Modern Diagonal Avenue Apartment 4pax apartment,3972936,Willem,Gràcia,la Vila de Gràcia,41.39789293231078,2.155331504319459,Entire home/apt,103,2,11,2016-11-04,0.36,20,361
7454065,Apartment for couples in Gracia!,25552252,Alex,Gràcia,la Vila de Gràcia,41.40128196679702,2.162661136398372,Entire home/apt,90,2,21,2016-10-01,1.31,1,0
11975972,Double Room in Gran de Gracia,18623264,Pablo,Gràcia,la Vila de Gràcia,41.39935305548203,2.155483502122647,Private room,33,2,35,2016-11-24,4.30,1,332
6111502,2 Bedroom Holiday Apartment Gracia,31145535,Cariss,Gràcia,la Vila de Gràcia,41.40298540255382,2.1584300940713197,Entire home/apt,100,1,2,2016-08-16,0.50,2,0
12697594,DOBLE ROOM + BATHROOM,21753317,Pauline,Gràcia,la Vila de Gràcia,41.40198977620537,2.1518290392146064,Private room,80,1,0,,,1,365
2555964,Bright and spacious Suite. 4 Beds,13087527,"Alex,  Audrey & Marc",Gràcia,la Vila de Gràcia,41.39685164188385,2.155875073437162,Private room,62,3,111,2016-11-28,3.48,1,320
4668430,SUPERB LOFT IN GRACIA,6911925,Alfred Carlos,Gràcia,la Vila de Gràcia,41.39994044942692,2.1574424191608554,Entire home/apt,95,32,38,2016-09-14,1.78,1,184
6479703,Barcelona Oasis with Private Pool,480528,Andrei,Gràcia,la Vila de Gràcia,41.40784985504473,2.15669820695268,Entire home/apt,150,2,24,2016-11-23,1.28,16,352
6921549,"Beautyful room, nice flat in Gràcia",36277344,Martí,Gràcia,la Vila de Gràcia,41.402439457625945,2.1522264582829322,Private room,28,1,25,2016-10-09,1.47,2,172
5159586,Cosy room with 2 balconies GRACIA,26683225,Rita,Gràcia,la Vila de Gràcia,41.40627513622078,2.1606728201243532,Private room,25,4,0,,,1,9
12297494,Bright modern flat with big terrace,12833294,Elise,Gràcia,la Vila de Gràcia,41.40256769358414,2.1573170374474477,Entire home/apt,160,2,1,2016-08-12,0.25,1,275
2505598,Single room in Gracia,6854010,Xavier,Gràcia,la Vila de Gràcia,41.404296483165865,2.161122282773653,Private room,38,3,63,2016-10-31,1.93,2,175
8601243,PANORAMIC VIEW,45262018,Marc,Gràcia,la Vila de Gràcia,41.399426182368565,2.1524737713511777,Entire home/apt,150,3,20,2016-10-29,1.60,1,308
7847543,Barcelona. Comfort y Tranquilidad !,23292723,Juan Manuel,Gràcia,la Vila de Gràcia,41.400903938243445,2.160001806977761,Entire home/apt,85,1,0,,,10,345
7585388,Gorgeous apartment with terrace,23363436,Sheleen,Gràcia,la Vila de Gràcia,41.40058207841209,2.1579878743202476,Entire home/apt,85,3,9,2016-11-24,1.23,1,136
10225511,Maison boutique 3. Luxury in Gracia,52015354,Eduardo,Gràcia,la Vila de Gràcia,41.40121859322046,2.1572501883274757,Private room,75,2,22,2016-10-31,1.93,5,149
6831673,Cozy DoubleRoom &more in Heart of BARCELONA-Gracia,35789306,Miguel,Gràcia,la Vila de Gràcia,41.4052995423298,2.1560041757092296,Entire home/apt,47,2,66,2016-10-31,3.69,2,87
8666693,Library Room 3 Rambla Catalunya,44913823,Karla,Gràcia,la Vila de Gràcia,41.3988171103313,2.158036055197745,Shared room,19,1,19,2016-11-01,1.34,11,353
5389902,Spacious apartment in the centre,4906099,Jordi,Gràcia,la Vila de Gràcia,41.39986984043426,2.1604692751461343,Entire home/apt,110,7,1,2015-06-19,0.06,7,365
15482444,The City 1-1 Apartment in Barcelona,85107135,Julia,Gràcia,la Vila de Gràcia,41.40707371414877,2.1538321841064043,Entire home/apt,300,1,0,,,27,0
14433859,Lovely flat with huge terrace/Center of Barcelona,75158230,Jordi,Gràcia,la Vila de Gràcia,41.39741264662311,2.1565057693117247,Entire home/apt,60,2,1,2016-11-14,1,2,316
7585285,Double and Bright Room  in Gracia,39777882,Esther,Gràcia,la Vila de Gràcia,41.39951285480005,2.157096967727608,Private room,45,1,10,2016-10-22,0.61,1,365
3226779,Modern Loft  Best Location,8741702,Ingrid,Gràcia,la Vila de Gràcia,41.39996317724257,2.154208094132206,Entire home/apt,80,1,120,2016-12-01,3.97,2,331
1326184,Attic 80 m2 in Gràcia in Barcelona,1423604,Mònica,Gràcia,la Vila de Gràcia,41.40147216195697,2.161153723635592,Entire home/apt,600,2,8,2014-01-11,0.20,1,0
1653837,Precious apt in Gracia metro Joanic,1853874,Isabelle,Gràcia,la Vila de Gràcia,41.40689868591888,2.161106232422869,Entire home/apt,105,2,87,2016-11-14,2.26,4,313
7741283,"Gracia 2BR Penthouse, Terrace, A/C",905436,Ran,Gràcia,la Vila de Gràcia,41.40591024139669,2.1554068442681817,Entire home/apt,79,1,7,2016-09-03,0.45,1,40
1817640,Great sunny space to chill / Gracia,9518808,Jonas,Gràcia,la Vila de Gràcia,41.40154540532629,2.1539705838216996,Entire home/apt,75,2,65,2016-11-28,1.83,1,325
12408844,Bright single room Barcelona-Center,10473547,Anabel,Gràcia,la Vila de Gràcia,41.404412446132135,2.1576425235650394,Private room,20,5,6,2016-11-06,0.79,1,364
4274545,Gran de Gracia ,400416,Cens Sl,Gràcia,la Vila de Gràcia,41.40250088603492,2.15250464909171,Entire home/apt,75,2,14,2016-05-29,0.54,4,356
473459,AVAILABLE FOR EASTER  ,2337603,Rosa,Gràcia,la Vila de Gràcia,41.39901992093949,2.1527441065993713,Entire home/apt,130,3,3,2016-06-30,0.36,4,355
15186282,Comfy studio with terrace center of Gracia,36189455,Rose,Gràcia,la Vila de Gràcia,41.40301156682329,2.156087762062094,Entire home/apt,40,3,12,2016-11-30,4.68,1,18
16234816,"Beautiful Atico in Gracia, with a 70sqm Terrace",22118061,Persiis,Gràcia,la Vila de Gràcia,41.40554800238513,2.156217798490824,Entire home/apt,60,10,0,,,1,18
13252833,Bright apartment in Gràcia !!,1141201,Ricard,Gràcia,la Vila de Gràcia,41.39942589257124,2.1610173583398318,Entire home/apt,80,30,26,2016-11-21,4.41,5,240
4864206,Single Room+Terrace+WIFI,13700201,Stefy,Gràcia,la Vila de Gràcia,41.40271483750113,2.1537862329868873,Private room,15,5,8,2016-10-01,0.55,1,197
14497683,"Cosy Double Room ""Gracia's neighbourhood"", Center",47879126,Andres,Gràcia,la Vila de Gràcia,41.39776694712586,2.1562634241120664,Private room,45,2,3,2016-11-02,1.18,1,89
5453702,Your home in the heart of Gracia,25642195,Charlotte,Gràcia,la Vila de Gràcia,41.4041302554215,2.1568449145856414,Entire home/apt,170,4,0,,,1,0
11220830,Double room gracia II,26593318,Jorge,Gràcia,la Vila de Gràcia,41.40952618008474,2.157133788919456,Private room,20,2,36,2016-12-04,3.88,2,329
538435,Comfortable GRACIA 1-1 apartment,1310304,Lluís,Gràcia,la Vila de Gràcia,41.398577625907365,2.161252382364256,Entire home/apt,83,3,2,2015-06-22,0.10,41,294
9265037,Beautiful & sunny 2 double room apartment. Gracia,10032781,Daniel,Gràcia,la Vila de Gràcia,41.404790772839036,2.159838678956138,Private room,59,2,14,2016-10-14,2.32,2,158
14333685,Heart of Gràcia - Whole apartment,87741550,Jonas,Gràcia,la Vila de Gràcia,41.4054865858105,2.156317660816305,Entire home/apt,125,1,3,2016-10-27,1.32,2,180
13820257,Palacete de 1930 Barcelona,81417901,Ricardo,Gràcia,la Vila de Gràcia,41.407024010207444,2.158788134626143,Private room,250,2,2,2016-10-06,0.51,1,357
14922833,Habitación CON BALCÓN en Gracia,7923021,Lourdes,Gràcia,la Vila de Gràcia,41.40017602541539,2.162031321419181,Private room,27,1,3,2016-10-09,1.03,3,353
3131680,Modern Apartment in Bohemian Gràcia,480528,Andrei,Gràcia,la Vila de Gràcia,41.40208478416849,2.1585136066181434,Entire home/apt,79,2,27,2016-11-07,1.02,16,356
636353,"ENJOY IN BARCELONA,",3172614,Olga,Gràcia,la Vila de Gràcia,41.40373766562803,2.1597085321142995,Entire home/apt,92,2,31,2016-10-30,0.59,1,319
16169131,HOUSE WITH GARDEN IN GRACIA NEIGHBOURGHOOD,15885045,Nil,Gràcia,la Vila de Gràcia,41.40595722187368,2.1542105915637917,Entire home/apt,180,2,0,,,1,80
2814997,Nice apartment with private terrace,14397732,Filippo,Gràcia,la Vila de Gràcia,41.398111778793016,2.159800530880501,Entire home/apt,80,2,64,2016-11-28,2.06,1,313
13940727,Piso acogedor con terraza en Gracia,2892667,Clara,Gràcia,la Vila de Gràcia,41.40680031142881,2.158762535221001,Entire home/apt,80,1,3,2016-08-01,0.62,1,0
4274163,Big private bedroom Gracia,22189762,Oriol,Gràcia,la Vila de Gràcia,41.40140903308813,2.1621842645908504,Private room,69,2,1,2016-01-30,0.10,1,0
1261822,"Cozy, Sunny Doublebed, WiFi -Gracia",6871904,Isabel,Gràcia,la Vila de Gràcia,41.399133726819585,2.1616067797833325,Private room,38,3,43,2015-10-11,1.02,3,341
3160003,Bohemian Rhapsody 5 Beds in Gracia,131794,Damien,Gràcia,la Vila de Gràcia,41.40298123211949,2.1523340804499558,Entire home/apt,99,2,67,2016-12-02,2.31,24,361
14425754,BEAUTY  DOUBLE BEDROOM IN BARCELONA,20657893,Francesco,Gràcia,la Vila de Gràcia,41.40191622436386,2.162929649659902,Private room,25,2,4,2016-10-23,1.35,1,330
3063249,"Tu casa en Barcelona,céntrico ",15592785,Sandra,Gràcia,la Vila de Gràcia,41.40255748991173,2.1515832186972887,Private room,150,1,1,2016-06-06,0.16,1,365
5130426,Bonito apartamento en Gracia,26521943,María,Gràcia,la Vila de Gràcia,41.399372373984114,2.1576395574332214,Entire home/apt,128,3,7,2016-07-11,0.34,26,239
13366114,GRACIA ROSE,1310304,Lluís,Gràcia,la Vila de Gràcia,41.39953251227384,2.1596370670928278,Entire home/apt,104,3,2,2016-07-31,0.38,41,333
8795198,Cosy apartment in the heart of BCN,19886428,Martyna,Gràcia,la Vila de Gràcia,41.4007374882511,2.1592539142778637,Entire home/apt,135,3,2,2016-03-27,0.18,8,23
9123985,Piso luminoso en Gràcia,31200209,Paula,Gràcia,la Vila de Gràcia,41.405458258584815,2.1503313144757614,Entire home/apt,75,3,5,2016-09-20,1.29,1,4
13672958,Apartamento Señorial y Moderno en Sant Gervasi...,4038884,Milo,Gràcia,la Vila de Gràcia,41.40062748372985,2.151876200646013,Entire home/apt,99,3,1,2016-08-16,0.26,1,0
1951405,Penthouse in the heart of Gràcia!,2688205,Mònica,Gràcia,la Vila de Gràcia,41.40100261690799,2.155099781533199,Entire home/apt,120,3,71,2016-11-28,1.99,14,341
13285020,"Room for groups, Sagrada Familia",9025180,Nico,Gràcia,la Vila de Gràcia,41.40754138142044,2.1602506848151575,Private room,120,1,22,2016-12-04,3.57,18,355
2078332,Wonderful apartment for 5 people in the Gracia district,10619790,LAIA I ALEU,Gràcia,la Vila de Gràcia,41.406298967944274,2.161095120203487,Entire home/apt,65,3,56,2016-11-27,1.59,1,319
5015728,"Gràcia, Cocoon Apartment",14580203,Brummell,Gràcia,la Vila de Gràcia,41.40266845351349,2.1599008851056305,Entire home/apt,100,2,21,2016-07-23,1.19,5,107
6140615,Big Apartment in Central Location,2792624,Lior,Gràcia,la Vila de Gràcia,41.40375991734645,2.156938014143321,Entire home/apt,100,7,6,2016-10-05,0.37,2,31
439057,"Paseo de Gracia - Diagonal, 120 m2 ",2181314,Javier,Gràcia,la Vila de Gràcia,41.40047359220656,2.1590665042685244,Entire home/apt,125,2,124,2016-11-07,2.28,1,316
4551448,Gracia 2 BR nice apartment; license: HUTB 007376,5947431,Klaus,Gràcia,la Vila de Gràcia,41.398033546902994,2.1580766816024024,Entire home/apt,139,4,27,2016-11-04,1.32,3,118
16265881,Couch in gracia,106367168,Ruben,Gràcia,la Vila de Gràcia,41.40845141772025,2.1592836160962174,Shared room,10,1,0,,,2,87
13873777,Piso muy luminoso y cómodo en el centro de Gracia.,82063303,Gerard,Gràcia,la Vila de Gràcia,41.40284823075547,2.1549988010948797,Entire home/apt,65,3,3,2016-08-15,0.71,1,0
7450665,HABITACIÓN EN EL BARRIO DE GRACIA,34603317,Anna,Gràcia,la Vila de Gràcia,41.398789554877865,2.1595033256965115,Private room,20,2,35,2016-11-01,2.55,1,200
13874438,Apartment in the heart of Gracia,64088797,Olivier,Gràcia,la Vila de Gràcia,41.40640026767973,2.160176261818816,Entire home/apt,99,6,1,2016-08-10,0.25,1,13
